Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
NCD31,2563.8605667554757,OUT035
FDJ56,1565.820023746087,OUT035
NCU53,2565.9664478793343,OUT046
FDD39,3687.348947140974,OUT035
NCU17,248.87027930154827,OUT019
FDJ20,2013.442707182171,OUT046
NCW41,2536.2326725121147,OUT018
FDL52,669.2194707415588,OUT035
FDS39,2053.007636644722,OUT035
DRJ47,2844.9918876480533,OUT045
FDP13,131.7525156513408,OUT010
DRK39,187.2122614260818,OUT010
FDF28,276.33045275932216,OUT010
FDB09,2016.2063899935733,OUT045
FDM51,1543.1269453370085,OUT046
DRM49,712.730560955379,OUT018
DRF23,2848.793652425126,OUT013
DRH01,2847.033192921573,OUT035
FDH12,2892.4388566779567,OUT027
FDA28,281.2709480246501,OUT019
FDW37,1496.2122794386325,OUT018
FDF02,1578.1423978877033,OUT046
DRL37,673.5468660583413,OUT046
NCF43,2053.007636644722,OUT046
FDH08,570.6950945504055,OUT010
FDR34,572.473876338105,OUT019
NCK19,3057.382951292783,OUT049
NCD55,663.7312403379241,OUT018
FDT27,3791.879124435502,OUT049
FDQ57,2478.682980510478,OUT045
FDA47,2563.8605667554757,OUT035
DRG15,1389.273677891688,OUT027
FDE05,2478.682980510478,OUT018
FDN46,1568.4699929017236,OUT046
FDX27,2771.779651328248,OUT027
FDT51,1685.0013099275604,OUT045
FDU33,730.1530420525887,OUT013
FDJ16,1259.6448864479817,OUT027
FDD20,280.153904046235,OUT019
FDT36,668.4904006034019,OUT049
DRF15,4012.911494465412,OUT027
FDN52,200.93161684938548,OUT010
FDC22,5642.436383660303,OUT027
FDX15,2555.7017287478816,OUT045
FDT13,3057.382951292783,OUT013
FDU04,2010.4524505847776,OUT017
FDU31,571.8855713599139,OUT019
FDW59,2471.2536377912,OUT027
NCO29,2565.9664478793343,OUT046
FDL15,2482.4448652118217,OUT035
FDI41,2478.682980510478,OUT049
FDQ48,1543.1269453370085,OUT049
DRI39,1038.544488966745,OUT013
FDI08,3985.276051842539,OUT013
FDC21,1677.8226598731533,OUT049
FDF58,1038.7104568739637,OUT035
FDS08,426.1561729243012,OUT010
FDE47,2013.442707182171,OUT045
NCP18,366.6686073408448,OUT019
NCR41,1545.3582135394834,OUT013
FDA27,4004.0734126654147,OUT013
FDA43,3057.382951292783,OUT035
FDA49,1445.7738572627609,OUT045
NCE55,2874.69023634494,OUT018
DRM49,991.7899820172745,OUT027
FDF22,5864.176850714227,OUT027
FDQ15,1354.0184075972,OUT018
NCS54,2845.759271854051,OUT017
NCY05,712.9018360789804,OUT013
FDR45,3900.5847940000303,OUT046
FDK57,2010.4524505847776,OUT049
FDF41,571.4331664178206,OUT010
FDV21,2016.2063899935733,OUT046
FDD51,735.602813226954,OUT046
FDF33,1595.426006164385,OUT046
FDA38,3883.3220805854075,OUT046
FDR56,3057.382951292783,OUT045
NCN41,2010.4524505847776,OUT017
FDC60,2551.0644258434713,OUT027
FDB47,3596.9082817531294,OUT045
DRH01,2847.033192921573,OUT013
FDW08,1578.1423978877033,OUT046
FDF38,930.0125598026875,OUT027
FDY32,2563.8605667554757,OUT017
FDG34,1595.426006164385,OUT049
FDG47,571.4331664178206,OUT019
NCF18,3053.5811865157098,OUT035
FDL39,446.55637324073984,OUT019
NCH55,2016.2063899935733,OUT035
DRJ35,1017.9318212952178,OUT049
FDS44,3895.126048936031,OUT035
DRE01,3668.8817641860533,OUT018
FDY39,3057.382951292783,OUT013
FDY32,2561.0293254310477,OUT018
FDR33,2955.630810831848,OUT027
NCP50,1348.5204891800524,OUT049
FDZ47,1548.264650195753,OUT018
FDU57,2482.4448652118217,OUT049
FDY44,3057.382951292783,OUT013
DRH59,1124.263730884977,OUT018
FDB03,5864.176850714227,OUT027
FDY46,3053.5811865157098,OUT045
FDM39,2871.2283440260403,OUT045
FDY36,1132.0999837016616,OUT035
NCM55,3057.382951292783,OUT035
FDJ50,131.7525156513408,OUT010
DRL60,2482.4448652118217,OUT013
NCJ54,3812.1225506579317,OUT049
FDX59,659.0477354797873,OUT017
FDI07,3129.3609410721983,OUT013
DRF51,131.7525156513408,OUT010
FDM14,1595.426006164385,OUT017
FDP21,3057.382951292783,OUT045
FDE40,1060.7533075210067,OUT035
FDE05,2478.682980510478,OUT035
FDM13,3034.310437195024,OUT027
FDC34,4130.271810700744,OUT027
NCI55,2013.442707182171,OUT018
NCE43,2698.2308914079936,OUT018
FDW58,1587.9574470752402,OUT018
FDG60,3846.130857894989,OUT045
FDV31,2851.1948076976655,OUT017
FDR47,3053.5811865157098,OUT013
FDM60,131.7525156513408,OUT019
NCF06,3865.242925013179,OUT018
NCN26,2970.9793861890093,OUT027
FDQ59,1433.0107985022398,OUT049
FDF09,669.293608710333,OUT046
NCS06,4084.011527303693,OUT017
FDT44,1947.7485062816797,OUT046
FDI19,3914.5476882710554,OUT017
FDT22,1001.3892808723604,OUT017
NCF54,4286.670599913176,OUT027
DRG25,3057.382951292783,OUT045
FDB59,3057.0371004271833,OUT017
FDQ37,3053.5811865157098,OUT017
FDP56,738.8227568196888,OUT035
FDW44,2848.793652425126,OUT035
FDJ26,572.2638964936746,OUT010
FDU43,3650.022463814364,OUT018
FDW33,1578.1423978877033,OUT045
NCX53,3132.4707381455005,OUT027
FDN56,367.57108405604913,OUT010
DRF15,2482.4448652118217,OUT049
FDO33,1930.0123371086104,OUT017
FDZ39,242.66358608060364,OUT010
NCJ19,930.866153684674,OUT017
FDU01,3050.546805944635,OUT035
FDT12,3804.3835105834673,OUT035
NCM18,1051.2984265205566,OUT018
FDP19,2022.29323374156,OUT017
NCR42,668.4904006034019,OUT049
FDN10,1961.6476178128023,OUT046
FDG44,930.866153684674,OUT017
FDQ10,2848.793652425126,OUT046
DRH13,1578.1423978877033,OUT049
FDT52,3878.903350553928,OUT013
FDM56,1685.0013099275604,OUT045
NCO43,242.35518557779614,OUT010
NCV29,2871.2283440260403,OUT035
NCF06,4067.251160435508,OUT013
FDO50,1509.814397044887,OUT035
FDT59,3795.54607898026,OUT013
FDX40,927.3679797590008,OUT027
FDE50,3050.546805944635,OUT017
FDX51,3063.8732457753317,OUT017
NCD30,1548.264650195753,OUT018
FDK15,1565.820023746087,OUT013
FDL12,1018.1863575516795,OUT045
FDK46,4098.847204789903,OUT017
DRH49,166.9716778472183,OUT010
FDQ57,2478.682980510478,OUT046
FDY59,1528.384815264529,OUT017
FDO09,3870.308271254882,OUT018
NCG30,2016.2063899935733,OUT035
FDM09,2685.5360485976025,OUT017
NCN17,2853.384288082767,OUT027
NCS42,1540.8188953750455,OUT013
FDD02,278.3806801727936,OUT019
FDE34,3057.382951292783,OUT013
FDU38,3057.382951292783,OUT045
FDB33,2537.943087965903,OUT046
NCJ29,1445.7738572627609,OUT017
FDZ27,738.8227568196888,OUT035
FDI40,1549.9310104406031,OUT013
FDG22,712.9018360789804,OUT013
FDT51,1685.0013099275604,OUT017
FDF20,3067.239216222287,OUT018
FDV50,2010.4524505847776,OUT035
FDT02,668.4904006034019,OUT049
DRC49,2473.986954258937,OUT017
FDF26,2482.4448652118217,OUT049
FDV52,1975.187566666476,OUT035
FDX59,668.4904006034019,OUT049
FDV25,3779.527623444415,OUT035
FDW23,930.0125598026875,OUT027
FDE53,1587.9574470752402,OUT018
FDA19,2024.961051719752,OUT017
FDH22,2016.2063899935733,OUT046
NCO41,1545.3582135394834,OUT013
FDX12,3916.6796313214336,OUT017
FDF17,3063.8732457753317,OUT013
FDS11,3771.452589007269,OUT045
FDR51,2480.8332094205225,OUT035
FDT49,243.653944380792,OUT010
FDC56,2005.32294730915,OUT013
FDR13,2970.9793861890093,OUT027
FDQ60,2005.32294730915,OUT035
FDN38,3973.460710261379,OUT049
NCL29,2537.943087965903,OUT013
FDO13,4230.412426383746,OUT027
FDE26,2462.7402522433877,OUT018
FDA31,419.361398189517,OUT010
FDX14,1132.0999837016616,OUT035
FDA34,2845.759271854051,OUT045
FDF26,2500.641895654847,OUT013
FDE38,2645.360452944758,OUT045
DRI11,1927.7983901128232,OUT046
FDQ60,2970.9793861890093,OUT027
FDL21,930.0125598026875,OUT027
DRC12,5642.436383660303,OUT027
FDC47,3786.9821558044428,OUT046
FDE57,2033.6819907405902,OUT045
FDT14,2005.32294730915,OUT045
NCZ53,3057.382951292783,OUT046
FDE28,3601.2234780936315,OUT018
FDR19,2462.7402522433877,OUT035
NCF54,421.6000802698598,OUT019
FDZ08,1385.506476726112,OUT046
NCJ05,2505.0117201777525,OUT018
FDF59,2022.29323374156,OUT046
NCO05,1565.820023746087,OUT035
FDW24,733.7554825202003,OUT018
NCX42,2605.055507208765,OUT018
NCA53,738.8227568196888,OUT035
FDI45,420.72036257260623,OUT019
FDG46,1885.7698696079583,OUT046
FDM20,569.5563868361651,OUT010
FDW11,133.61959976971536,OUT010
FDX08,2957.656068662257,OUT035
NCK17,669.2194707415588,OUT035
FDK32,2482.4448652118217,OUT018
NCA42,2550.622520811691,OUT035
DRI01,2824.2548954470262,OUT035
NCL55,4002.6169101068645,OUT049
DRE25,1543.2926096969843,OUT018
FDD14,3053.5811865157098,OUT017
FDB10,3856.5128191688423,OUT046
DRN11,2473.986954258937,OUT035
FDP38,742.2092921211135,OUT018
NCA30,3053.5811865157098,OUT017
FDT15,3057.382951292783,OUT017
NCP55,947.4050683467585,OUT018
FDF12,2480.8332094205225,OUT035
FDM21,3811.5868157688565,OUT018
FDX56,3406.7708316103794,OUT035
FDF10,2478.682980510478,OUT017
FDT32,3053.5811865157098,OUT045
FDM51,1573.3605133079482,OUT018
NCR50,2505.0117201777525,OUT018
FDI19,3899.528115594333,OUT049
FDX21,1587.9574470752402,OUT017
FDR31,2478.682980510478,OUT035
FDY02,4051.4523378361255,OUT013
NCA29,2824.2548954470262,OUT045
NCX17,3786.635149325493,OUT046
FDM12,3055.6224917892305,OUT045
FDI53,4218.019509197862,OUT027
NCU30,2565.9664478793343,OUT049
FDC56,2999.137362248618,OUT027
FDK27,2013.442707182171,OUT018
NCK18,2637.53773322741,OUT017
FDB52,570.813201394565,OUT019
DRG25,5192.840976145172,OUT027
FDZ13,789.6629213249594,OUT049
FDB57,572.473876338105,OUT019
FDR40,1404.1111816427888,OUT046
NCO14,131.7525156513408,OUT019
NCN19,3054.3485707217083,OUT045
FDQ28,369.362167014791,OUT019
FDO13,2565.9664478793343,OUT018
FDK48,1453.9382854189162,OUT013
FDU07,2487.398354044549,OUT018
FDW20,2013.442707182171,OUT046
FDV12,240.55587543298236,OUT010
FDH24,2548.873337994351,OUT013
FDV59,3695.380395538057,OUT049
FDK57,2002.6340613584555,OUT045
FDL16,990.7048025483942,OUT027
NCQ17,2505.0117201777525,OUT046
FDJ15,3054.9529430317243,OUT018
FDX24,1528.384815264529,OUT049
FDT47,1538.5541484358882,OUT046
FDT10,1017.9318212952178,OUT049
FDZ37,1470.0487482208162,OUT018
FDW43,5864.176850714227,OUT027
DRN36,1538.5541484358882,OUT017
FDJ14,1324.9300014701803,OUT045
FDA32,3686.2965762064628,OUT013
FDJ38,496.77186633805303,OUT019
FDQ57,2478.682980510478,OUT017
NCQ41,508.0024628183957,OUT019
FDG56,1007.7681663722304,OUT049
DRC13,3019.490533242882,OUT027
FDV55,2473.986954258937,OUT035
FDQ49,2537.943087965903,OUT045
FDE29,133.61959976971536,OUT010
FDR03,3388.2006339654786,OUT013
FDD45,1528.384815264529,OUT049
FDN38,572.6455661352625,OUT010
FDT56,973.2525292939735,OUT046
FDT48,3129.3609410721983,OUT045
FDU03,3018.5177748479095,OUT049
FDC56,271.32482680564306,OUT010
NCO43,2823.9673525348685,OUT027
FDQ27,1571.0017164608732,OUT017
FDR03,3403.9993464893673,OUT046
DRH23,131.7525156513408,OUT010
FDG22,669.6687058155918,OUT045
NCJ42,1578.1423978877033,OUT013
FDR24,1485.074968928487,OUT046
FDW60,2845.759271854051,OUT035
FDJ08,3057.382951292783,OUT013
DRL59,788.2420537495451,OUT018
FDG60,571.9519091088052,OUT010
FDW27,2506.684793263474,OUT017
FDX14,1335.769029378808,OUT018
FDC20,1038.544488966745,OUT013
NCS29,3859.338921154276,OUT018
FDJ56,1565.820023746087,OUT046
FDB20,160.94187417680197,OUT019
FDL28,5864.176850714227,OUT027
FDW01,2482.4448652118217,OUT018
FDL03,3060.0714809982587,OUT046
FDX22,3665.041324465089,OUT049
FDJ21,2473.986954258937,OUT035
FDR31,2478.682980510478,OUT045
FDG21,2482.4448652118217,OUT035
FDS22,930.8211370776838,OUT027
FDK08,1543.1269453370085,OUT035
FDE17,2482.4448652118217,OUT018
NCN30,1538.5541484358882,OUT017
FDT50,1538.5541484358882,OUT046
NCX42,2563.8605667554757,OUT049
FDJ12,3596.9082817531294,OUT035
NCA18,2970.9793861890093,OUT027
FDP23,569.5563868361651,OUT019
FDX12,3880.1719856092714,OUT013
FDN40,2498.686733012076,OUT018
FDV48,1306.680623251789,OUT035
NCY54,2848.793652425126,OUT013
FDL16,131.7525156513408,OUT010
FDR45,3695.266473910796,OUT018
FDJ52,2561.0293254310477,OUT046
DRG01,1306.680623251789,OUT017
FDP52,3805.3051691952815,OUT013
FDU58,3057.382951292783,OUT017
FDL02,1578.1423978877033,OUT045
FDG28,3895.4903924390715,OUT013
FDA19,2022.29323374156,OUT035
FDW46,1437.3744932969944,OUT027
NCD43,1578.1423978877033,OUT049
DRG39,844.194015027617,OUT013
NCF55,668.4904006034019,OUT049
FDJ07,1947.7485062816797,OUT046
FDE08,2480.8332094205225,OUT046
FDP56,131.7525156513408,OUT019
FDT45,874.5898014971874,OUT045
FDF17,3054.9529430317243,OUT018
FDX44,1458.3057717738318,OUT046
FDM28,4879.305630700145,OUT027
FDI36,3063.8732457753317,OUT049
FDS07,1939.5790759714855,OUT045
FDD36,1947.7485062816797,OUT045
FDW11,1068.5486458248386,OUT046
FDN40,2505.0117201777525,OUT049
NCQ18,1538.5541484358882,OUT049
NCQ54,2640.8486800795317,OUT017
NCS42,1511.8184656254298,OUT045
DRH39,154.11143457955552,OUT010
FDC09,2864.6298194363626,OUT027
FDT08,368.2415093320786,OUT010
FDC08,3779.2795480854006,OUT035
FDT20,659.0477354797873,OUT017
FDS35,1062.1415395748095,OUT035
FDX58,3054.9529430317243,OUT018
FDW58,1578.1423978877033,OUT046
DRD27,1543.1269453370085,OUT046
FDH32,232.4291102403593,OUT019
FDS26,4072.8428698029106,OUT035
FDQ31,1454.144955029689,OUT046
FDP11,3521.6058870700513,OUT018
FDD58,1543.1269453370085,OUT017
FDM33,3715.4102941726633,OUT045
FDZ16,3055.6224917892305,OUT049
NCS29,572.6455661352625,OUT010
NCM18,133.61959976971536,OUT019
FDP11,3723.9146673565365,OUT049
NCC42,2053.007636644722,OUT017
DRM23,2847.033192921573,OUT046
NCN55,5864.176850714227,OUT027
FDK46,4058.662936457792,OUT013
FDR01,3106.415660817436,OUT046
NCA05,2480.8332094205225,OUT045
NCP43,2873.3184798289253,OUT017
FDR12,391.9945516377835,OUT010
FDQ01,4001.2675806222665,OUT013
FDM13,2027.959782068436,OUT046
FDQ19,3921.756218592622,OUT017
FDK56,486.9273443896685,OUT019
NCX06,466.46271013402236,OUT010
FDO56,2970.9793861890093,OUT027
FDU45,1810.9249284572381,OUT045
FDI16,131.7525156513408,OUT019
FDL32,1925.3139853518744,OUT046
FDA07,2013.442707182171,OUT046
FDA14,2478.682980510478,OUT045
FDV46,3034.310437195024,OUT027
NCO07,3684.314566569899,OUT035
NCP41,1578.1423978877033,OUT046
FDY60,2053.007636644722,OUT018
FDN38,3996.0900618756573,OUT017
FDO15,1192.3905877832144,OUT046
FDT60,2010.4524505847776,OUT013
FDA55,3788.216846842167,OUT035
FDE02,225.9858046627924,OUT010
DRJ39,3745.947997918716,OUT049
FDV34,1110.4835703916237,OUT035
FDS20,5177.780991883925,OUT027
FDF02,2864.6298194363626,OUT027
FDW40,2119.1158012598403,OUT017
NCB43,3053.5811865157098,OUT046
FDR58,1485.8647231775187,OUT017
DRJ59,669.2194707415588,OUT035
NCD30,1543.1269453370085,OUT017
FDE14,1538.5541484358882,OUT017
FDC28,1587.9574470752402,OUT018
FDU16,1402.6132274886445,OUT018
NCD19,930.866153684674,OUT035
FDU21,669.293608710333,OUT046
FDV59,5864.176850714227,OUT027
FDU03,3051.648606471451,OUT045
FDC33,561.7681337827833,OUT010
NCR42,666.574890697872,OUT035
DRH59,1132.0999837016616,OUT035
NCM31,2053.007636644722,OUT035
FDS50,3771.452589007269,OUT035
FDP39,868.4848280807388,OUT046
FDQ55,1947.7485062816797,OUT013
FDV36,281.4115844038168,OUT019
FDI05,2021.632429077843,OUT027
FDS45,2895.6904504912777,OUT027
FDA39,669.6687058155918,OUT045
FDC37,254.17189558009912,OUT010
FDJ60,4255.712249340232,OUT027
DRQ35,2013.442707182171,OUT046
NCJ06,1999.8715007071185,OUT046
NCY42,2473.986954258937,OUT018
DRM37,3057.382951292783,OUT049
FDR14,788.1966464934624,OUT045
FDE51,683.3238389986625,OUT049
FDT33,2645.360452944758,OUT017
FDR08,1810.9249284572381,OUT013
FDE36,387.8943823056072,OUT010
FDL22,223.4227816171078,OUT019
FDR44,2027.959782068436,OUT013
FDI56,211.2122776837858,OUT019
FDE47,276.33045275932216,OUT010
FDV27,206.2017167346455,OUT010
FDV10,671.1349806470887,OUT049
FDC40,1306.680623251789,OUT045
NCX41,3662.1523249004804,OUT013
NCQ38,2868.5510313629497,OUT027
FDV12,2853.384288082767,OUT027
FDE52,1453.9634743715164,OUT017
FDG20,4477.749701696562,OUT027
FDV16,927.3679797590008,OUT027
FDI32,1927.7983901128232,OUT017
FDJ32,1025.7144817648164,OUT049
FDN39,2711.3659878716135,OUT018
FDY34,2650.7648266510737,OUT017
FDC14,669.2194707415588,OUT035
FDA55,3785.5366042284154,OUT017
FDZ50,463.2654681382633,OUT010
DRG13,2565.9664478793343,OUT049
FDP01,2500.641895654847,OUT013
NCG54,2848.793652425126,OUT017
FDM13,2027.959782068436,OUT045
NCO18,4813.335968558128,OUT027
NCW41,2506.684793263474,OUT013
FDM52,4001.7452857905173,OUT027
NCF55,666.574890697872,OUT035
FDT09,2027.959782068436,OUT046
NCM19,1685.0013099275604,OUT035
FDW12,2478.682980510478,OUT018
FDP15,571.102998035882,OUT019
FDK36,738.8227568196888,OUT045
FDZ25,2848.793652425126,OUT035
NCW06,3057.382951292783,OUT049
FDW60,2891.5399869715857,OUT046
DRC49,2478.682980510478,OUT013
NCT17,3057.382951292783,OUT035
NCN06,2565.9664478793343,OUT018
FDC45,2827.2980662681143,OUT013
DRJ47,419.32139694218165,OUT019
NCF06,4087.6841724185792,OUT045
FDE21,272.96653743067856,OUT010
DRG27,715.5464161226671,OUT013
FDW40,2053.007636644722,OUT049
NCO53,3057.382951292783,OUT046
FDE23,685.7416065770104,OUT049
FDQ16,1595.426006164385,OUT046
FDS26,4072.8428698029106,OUT045
FDZ13,131.7525156513408,OUT010
FDS14,2506.684793263474,OUT049
FDC10,1980.823813571092,OUT045
FDY16,3053.5811865157098,OUT049
FDJ20,2016.2063899935733,OUT035
FDV43,670.0280480165551,OUT035
FDZ32,2872.6860232036433,OUT027
FDR23,2848.793652425126,OUT046
FDN24,874.5898014971874,OUT035
FDE34,5160.7123889872055,OUT027
FDU31,3687.425646897487,OUT013
FDW33,1587.9574470752402,OUT018
FDU26,1947.7485062816797,OUT046
FDE20,4260.29029959069,OUT027
NCW05,1578.1423978877033,OUT035
FDB22,2482.4448652118217,OUT018
FDO56,1947.7485062816797,OUT046
FDA19,3024.3511933790137,OUT027
DRI39,930.866153684674,OUT045
FDH52,1023.803535835888,OUT018
FDZ50,3057.382951292783,OUT035
NCN42,2478.682980510478,OUT035
FDB53,2480.8332094205225,OUT013
DRG11,1595.426006164385,OUT017
DRK11,4007.26594252728,OUT027
FDQ60,2010.4524505847776,OUT017
FDT36,659.0477354797873,OUT017
DRG25,3054.9529430317243,OUT018
DRJ23,3053.5811865157098,OUT046
FDG05,2548.873337994351,OUT035
NCK06,2010.4524505847776,OUT018
FDU52,2505.0117201777525,OUT017
FDW07,1472.7108715214556,OUT018
NCM17,684.2753317455135,OUT045
FDA22,2685.5360485976025,OUT045
NCA41,3053.1924835281716,OUT018
FDF38,669.2194707415588,OUT035
FDH52,1086.5521283548098,OUT046
FDY58,570.6950945504055,OUT019
FDZ16,3055.6224917892305,OUT045
NCM18,1018.1863575516795,OUT017
FDA22,2645.630601574739,OUT018
NCJ43,2851.1948076976655,OUT035
FDI34,5864.176850714227,OUT027
FDG56,1075.1820675811703,OUT046
FDS34,1939.5790759714855,OUT046
DRC01,741.379454514165,OUT035
FDQ04,669.2194707415588,OUT035
FDK04,930.866153684674,OUT035
FDT51,1677.8226598731533,OUT049
FDV26,3053.5811865157098,OUT017
FDS04,2053.007636644722,OUT049
FDW43,3594.4953635416464,OUT018
FDQ28,371.1548743975416,OUT010
NCK06,2010.4524505847776,OUT017
FDS23,2024.961051719752,OUT018
FDZ36,488.5880193332086,OUT019
FDE56,1055.6987278118872,OUT018
FDW10,4468.721023299338,OUT027
NCN14,3053.5811865157098,OUT045
NCQ18,1540.7503262989962,OUT045
FDW08,1585.5804456821693,OUT017
FDU43,3870.0700951415683,OUT035
FDR33,253.92052068238746,OUT010
FDM24,364.9025275240581,OUT010
NCZ05,1578.1423978877033,OUT046
NCV41,1784.6109555504693,OUT035
FDV11,2846.3636441640674,OUT018
NCY05,666.574890697872,OUT035
FDV44,3054.9529430317243,OUT018
FDW32,1385.3493878765698,OUT049
NCU18,3124.7240673330907,OUT027
NCC43,4003.635608146289,OUT035
FDW19,1685.0013099275604,OUT013
FDN31,3057.382951292783,OUT035
FDI48,745.7278225256912,OUT045
FDS24,1481.4249874676786,OUT017
FDF46,1939.5790759714855,OUT049
DRG23,2482.4448652118217,OUT017
FDG14,2482.4448652118217,OUT018
NCY30,2955.929302280942,OUT049
FDO28,2010.4524505847776,OUT018
DRD24,2053.007636644722,OUT035
FDI33,1481.4249874676786,OUT049
FDN32,3052.5881112181546,OUT046
FDR16,3696.5848710391456,OUT045
FDF26,2502.592196196926,OUT046
NCN29,732.525949141058,OUT018
FDE20,2685.5360485976025,OUT045
FDA46,3057.382951292783,OUT046
FDU28,3053.5811865157098,OUT045
FDQ48,1543.1269453370085,OUT045
FDV36,2022.29323374156,OUT013
FDR14,880.4850812846571,OUT018
FDP23,3701.708811517692,OUT017
FDP56,797.854048238955,OUT013
FDK48,154.47331907288887,OUT010
FDR48,2487.398354044549,OUT046
NCY29,937.2450391845441,OUT049
FDM22,880.4850812846571,OUT018
DRJ01,2563.8605667554757,OUT013
FDZ43,3902.657387571206,OUT045
FDV03,2505.0117201777525,OUT035
FDX11,5039.381896448905,OUT027
NCA41,5686.466771835845,OUT027
FDE38,2650.7648266510737,OUT017
FDI27,728.8093494934192,OUT018
FDN32,3052.5881112181546,OUT013
NCN43,2010.4524505847776,OUT017
FDB47,5858.29363547052,OUT027
FDV03,2505.0117201777525,OUT017
NCN30,1540.7503262989962,OUT045
NCV54,274.6861942277672,OUT010
FDV07,1636.2495512803873,OUT013
FDP07,3065.8674597062727,OUT049
FDK48,1117.9856112168372,OUT018
FDM15,364.3734012973211,OUT019
FDY19,2970.9793861890093,OUT027
FDK46,4086.8371719159286,OUT046
FDY11,1063.4177196867204,OUT045
FDH09,803.5331971940318,OUT046
FDO08,4236.417082524392,OUT027
FDU14,4002.403042392521,OUT013
FDD22,2962.143250883777,OUT027
FDM27,2537.943087965903,OUT017
FDL02,2879.5886880621542,OUT027
NCA17,2478.682980510478,OUT035
FDE38,385.03442630908665,OUT019
NCG07,3057.382951292783,OUT049
DRC27,3878.903350553928,OUT013
FDA27,4037.108902940532,OUT035
FDW40,2053.007636644722,OUT045
DRI11,1939.5790759714855,OUT013
FDN50,1538.5541484358882,OUT046
FDR12,2848.793652425126,OUT046
FDT34,2864.6298194363626,OUT027
FDW11,1018.1863575516795,OUT035
NCO30,5177.780991883925,OUT027
FDZ34,3057.382951292783,OUT017
FDU45,1885.7698696079583,OUT017
NCD42,666.574890697872,OUT035
FDX25,3020.5590801214294,OUT045
NCR29,973.2525292939735,OUT046
FDX43,390.37064304707854,OUT019
FDB04,196.08803943963994,OUT010
FDR49,993.1607660906915,OUT027
FDS39,2053.007636644722,OUT018
FDW58,1578.1423978877033,OUT045
FDG22,131.7525156513408,OUT019
FDG31,1047.3599554189586,OUT017
NCV53,5864.176850714227,OUT027
DRJ37,2480.8332094205225,OUT035
FDV07,1677.8226598731533,OUT035
FDW52,2598.128368350945,OUT018
FDT15,3057.382951292783,OUT045
FDD02,1977.8635383919836,OUT018
FDM16,1095.3454714711518,OUT035
NCE55,2848.793652425126,OUT046
FDB57,3545.936146596029,OUT018
FDQ04,717.1550934269885,OUT013
FDQ47,131.7525156513408,OUT019
FDY14,570.9848911917225,OUT019
DRK37,3057.382951292783,OUT017
FDO25,3680.0351494513293,OUT017
FDL57,4067.277529537506,OUT046
NCK29,2013.442707182171,OUT018
FDK46,5864.176850714227,OUT027
NCB43,489.565776530806,OUT010
DRE01,5864.176850714227,OUT027
FDC46,3053.1924835281716,OUT018
FDQ23,1578.1423978877033,OUT045
FDX38,741.518565030328,OUT049
FDG60,3636.1411938638944,OUT018
FDW55,3932.8874154427567,OUT017
FDP39,788.225151926738,OUT013
FDB20,1335.769029378808,OUT018
FDV21,2016.2063899935733,OUT017
FDZ02,1545.3582135394834,OUT013
FDP19,3024.3511933790137,OUT027
FDA38,3904.6891823623964,OUT035
FDH22,2016.2063899935733,OUT045
DRM11,4084.2128203881166,OUT045
FDO12,5728.633318893037,OUT027
FDT14,2002.6340613584555,OUT049
FDW34,570.6950945504055,OUT010
FDG04,5192.840976145172,OUT027
FDW59,1441.030134808343,OUT018
FDR33,1595.426006164385,OUT018
FDP32,2022.29323374156,OUT013
FDL13,5864.176850714227,OUT027
FDD22,1927.7983901128232,OUT013
FDV40,1437.3744932969944,OUT027
NCD55,671.9381887540198,OUT046
FDQ20,131.7525156513408,OUT010
FDD28,930.866153684674,OUT045
FDC39,3689.095130228972,OUT045
NCR17,1947.7485062816797,OUT049
DRO35,1947.7485062816797,OUT018
FDF40,3988.912526381812,OUT049
FDR31,2473.986954258937,OUT018
NCQ41,3054.3485707217083,OUT017
FDP38,741.518565030328,OUT046
NCU54,5858.29363547052,OUT027
FDG22,660.2780830192412,OUT018
DRK59,3803.510898876095,OUT013
FDC37,1585.5804456821693,OUT046
NCO42,2478.682980510478,OUT013
NCT42,2480.8332094205225,OUT017
FDX27,1533.5425578154452,OUT035
FDV40,1128.1380236899156,OUT018
FDT45,1210.7396723286975,OUT027
FDS47,204.83014326782967,OUT019
FDR45,3915.087433022201,OUT035
FDB03,3879.2462387008045,OUT045
FDO49,833.3482196131065,OUT035
FDU60,4255.712249340232,OUT027
FDB26,784.2990205792942,OUT018
FDB46,3680.0351494513293,OUT017
FDQ37,506.452429628024,OUT019
FDN03,4011.888884475041,OUT017
NCX30,4009.527722844318,OUT045
FDK32,368.44100947558246,OUT019
DRM47,3057.382951292783,OUT013
NCO02,1141.8894475601,OUT046
FDP04,1233.2594356154466,OUT013
NCO43,1568.4699929017236,OUT049
FDD59,1498.6536153839434,OUT013
FDQ10,2848.793652425126,OUT017
FDW45,2478.682980510478,OUT035
NCK30,4014.1704446828144,OUT049
FDU31,3473.4938315485774,OUT018
NCQ17,370.17035060233053,OUT019
FDN01,2848.793652425126,OUT017
FDZ19,2848.793652425126,OUT049
DRG37,2505.0117201777525,OUT017
FDE32,667.0241257719051,OUT045
FDO34,2664.327602862779,OUT049
FDM04,131.7525156513408,OUT019
FDZ25,2824.2548954470262,OUT049
FDU08,1543.1269453370085,OUT049
NCW30,4087.6841724185792,OUT045
